"t","Ta","To","To2","T"
16:09:07,24.31,41.07,40.77,39.587719
16:09:08,24.33,41.13,41.77,39.587713
16:09:09,24.33,41.07,42.11,39.587706
16:09:10,24.31,41.15,42.09,39.587694
16:09:11,24.39,41.15,42.19,39.587689
16:09:12,24.37,41.13,41.27,39.58768
16:09:13,24.35,41.13,40.99,39.587671
16:09:14,24.31,41.09,40.31,39.587673
16:09:15,24.31,41.13,41.07,39.587666
16:09:16,24.35,41.15,42.23,39.587671
16:09:17,24.31,41.09,43.09,39.587671
16:09:18,24.37,41.11,43.51,39.587671
16:09:19,24.31,41.09,43.19,39.587661
16:09:21,24.35,41.13,43.47,39.587644
16:09:22,24.37,41.09,42.89,39.587638
16:09:23,24.31,41.09,42.21,39.587631
16:09:24,24.35,41.05,42.27,39.587629
16:09:25,24.37,41.07,42.23,39.587622
16:09:27,24.39,41.19,41.33,39.587622
16:09:28,24.39,41.03,42.71,39.58762
16:09:29,24.33,41.09,42.53,39.587617
16:09:30,24.41,41.03,42.85,39.587621
16:09:31,24.37,41.13,41.45,39.587618
16:09:32,24.35,41.13,41.95,39.587612
16:09:33,24.33,41.15,42.31,39.587608
16:09:34,24.43,41.07,41.87,39.587614
16:09:35,24.37,41.11,41.01,39.587613
16:09:37,24.35,41.17,41.47,39.587605
16:09:38,24.37,41.13,42.37,39.587596
16:09:39,24.39,41.11,42.45,39.587597
16:09:40,24.39,41.01,42.79,39.587596
16:09:41,24.39,41.09,42.81,39.587603
16:09:42,24.33,41.15,42.87,39.587591
16:09:43,24.41,41.09,43.65,39.587591
16:09:44,24.43,41.11,44.39,39.587578
16:09:45,24.39,41.09,43.57,39.587574
16:09:46,24.41,41.05,44.19,39.587566
16:09:47,24.37,40.99,44.77,39.587561
16:09:48,24.45,41.13,44.81,39.587548
16:09:49,24.43,41.03,45.75,39.587548
16:09:50,24.43,41.03,45.57,39.587539
16:09:51,24.47,41.07,45.01,39.587535
16:09:52,24.43,41.07,45.37,39.587524
16:09:53,24.43,40.99,45.73,39.587524
16:09:55,24.47,41.09,45.39,39.587517
16:09:56,24.43,41.01,44.51,39.587506
16:09:57,24.45,41.07,44.41,39.587485
16:09:59,24.49,41.07,44.31,39.587482
16:10:00,24.49,41.03,44.53,39.587482
16:10:01,24.49,41.05,43.37,39.587482
16:10:02,24.49,41.03,43.71,39.587487
16:10:03,24.51,41.11,43.33,39.587483
16:10:04,24.47,41.01,43.37,39.587479
16:10:05,24.45,40.99,43.41,39.587475
16:10:06,24.51,40.97,42.27,39.587479
16:10:08,24.51,41.07,42.53,39.587472
