"t","Ta","To","To2","T"
14:00:12,23.71,6.65,14.49,4.65683
14:00:13,23.73,6.75,14.01,4.65683
14:00:14,23.71,6.55,14.63,4.656824
14:00:15,23.71,6.73,14.89,4.656831
14:00:16,23.73,6.93,11.31,4.656838
14:00:17,23.75,6.81,14.19,4.656829
14:00:18,23.71,7.03,13.53,4.656823
14:00:19,23.69,6.87,13.51,4.656808
14:00:20,23.69,6.69,12.99,4.656793
14:00:21,23.71,6.85,11.73,4.656769
14:00:22,23.69,6.95,13.37,4.656754
14:00:23,23.71,6.73,13.23,4.656732
14:00:24,23.69,6.71,12.93,4.656718
14:00:25,23.69,6.55,15.31,4.656695
14:00:26,23.69,6.69,13.25,4.65668
14:00:27,23.73,6.95,12.73,4.656667
14:00:28,23.69,6.71,13.01,4.656654
14:00:29,23.69,6.63,14.77,4.656635
14:00:30,23.71,6.73,12.93,4.65662
14:00:31,23.71,6.71,12.27,4.656592
14:00:32,23.69,6.75,13.25,4.656573
14:00:33,23.65,6.67,12.85,4.656556
14:00:34,23.67,6.73,13.41,4.656536
14:00:35,23.71,6.69,13.23,4.656522
14:00:36,23.67,6.89,12.85,4.656509
14:00:37,23.71,6.85,10.71,4.656488
14:00:38,23.67,6.89,11.63,4.656478
14:00:39,23.69,6.75,11.93,4.656469
14:00:40,23.71,6.93,12.73,4.65645
14:00:41,23.69,6.69,13.83,4.65643
14:00:42,23.69,6.59,12.85,4.656405
14:00:43,23.69,6.71,12.41,4.656385
14:00:44,23.67,6.83,12.23,4.656354
14:00:45,23.65,6.79,13.03,4.656318
14:00:46,23.69,6.71,12.79,4.656271
14:00:47,23.69,6.91,12.73,4.656246
14:00:48,23.69,6.85,12.45,4.656216
14:00:49,23.69,6.75,13.41,4.65617
14:00:50,23.65,6.73,13.67,4.656132
14:00:51,23.69,6.51,12.71,4.656117
14:00:52,23.67,6.63,14.05,4.656089
14:00:53,23.67,6.65,13.75,4.656064
14:00:54,23.67,6.73,12.95,4.65604
14:00:55,23.71,6.59,14.15,4.656018
14:00:56,23.65,6.81,13.25,4.655984
14:00:57,23.71,6.79,12.95,4.655964
14:00:58,23.65,6.69,13.01,4.655933
14:00:59,23.67,6.67,13.93,4.65591
14:01:00,23.69,6.93,12.53,4.655879
14:01:01,23.67,6.85,13.43,4.655858
14:01:02,23.69,6.79,15.47,4.655833
14:01:03,23.67,6.63,13.75,4.655809
14:01:04,23.65,6.53,15.17,4.655792
14:01:05,23.63,6.91,12.97,4.655763
14:01:06,23.65,6.55,14.03,4.655733
14:01:07,23.65,6.85,13.99,4.655718
14:01:08,23.67,6.61,14.73,4.655692
14:01:09,23.67,6.81,14.25,4.655663
14:01:10,23.69,6.81,14.21,4.655639
14:01:11,23.67,6.65,12.07,4.655624
14:01:12,23.71,6.65,13.49,4.655616
14:01:13,23.67,6.59,14.57,4.655606
14:01:14,23.63,6.75,13.67,4.655602
14:01:15,23.63,6.45,15.11,4.655587
