"t","Ta","To","To2","T"
15:57:59,25.77,41.47,81.47,39.585576
15:58:00,25.75,41.33,74.91,39.585604
15:58:01,25.77,41.23,67.59,39.585628
15:58:02,25.83,41.31,62.87,39.585663
15:58:03,25.83,41.19,61.21,39.585694
15:58:04,25.81,41.21,59.25,39.585728
15:58:05,25.81,41.03,57.91,39.585757
15:58:06,25.87,41.09,55.95,39.585789
15:58:07,25.87,41.15,54.23,39.585812
15:58:08,25.85,40.81,54.83,39.585838
15:58:09,25.87,40.89,53.37,39.58588
15:58:10,25.83,40.73,51.21,39.585903
15:58:11,25.85,40.99,49.77,39.585932
15:58:12,25.85,40.99,51.19,39.585961
15:58:13,25.85,41.01,51.25,39.585989
15:58:14,25.73,40.95,50.99,39.586013
15:58:15,25.85,40.95,51.17,39.586041
15:58:16,25.83,40.87,48.73,39.586067
15:58:17,25.87,40.87,47.87,39.586089
15:58:18,25.83,40.87,48.73,39.586117
15:58:19,25.81,41.03,48.69,39.586144
15:58:20,25.85,40.91,47.13,39.586181
15:58:21,25.87,41.01,50.11,39.58621
15:58:22,25.87,40.75,50.49,39.586232
15:58:23,25.85,41.07,50.13,39.586266
15:58:24,25.87,41.01,51.35,39.586285
15:58:25,25.87,40.97,52.03,39.586312
15:58:26,25.83,41.05,49.39,39.58633
15:58:27,25.89,40.91,49.13,39.586359
15:58:28,25.85,41.07,49.19,39.586384
15:58:29,25.87,40.99,48.41,39.586405
15:58:30,25.87,40.87,49.43,39.586434
15:58:31,25.91,40.81,48.35,39.586454
15:58:32,25.87,40.91,47.29,39.586461
15:58:33,25.83,40.85,45.13,39.586476
15:58:34,25.89,40.85,45.23,39.586488
15:58:35,25.85,40.87,47.65,39.586493
15:58:36,25.87,40.79,48.63,39.586504
15:58:37,25.89,40.97,46.43,39.586514
15:58:38,25.87,40.95,49.41,39.586533
15:58:39,25.89,40.89,50.03,39.586542
15:58:40,25.89,41.03,49.71,39.586554
15:58:41,25.85,40.83,50.81,39.586557
15:58:42,25.85,40.87,50.85,39.586564
15:58:43,25.91,41.15,49.19,39.586565
15:58:44,25.89,41.01,49.73,39.586577
15:58:45,25.89,40.85,49.25,39.586582
15:58:46,25.91,41.03,49.61,39.586593
15:58:47,25.91,40.91,51.71,39.586597
15:58:48,25.91,41.09,48.49,39.586591
15:58:49,25.93,41.11,46.79,39.586582
15:58:50,25.95,41.01,47.29,39.58658
15:58:51,25.95,40.75,47.69,39.586577
15:58:52,25.93,40.77,47.13,39.586571
15:58:53,25.89,40.71,43.37,39.586573
15:58:54,25.91,40.83,46.87,39.586561
15:58:55,25.89,40.81,45.95,39.586558
15:58:56,25.89,40.75,43.91,39.586546
15:58:57,25.89,40.77,43.23,39.586547
15:58:58,25.87,40.79,42.81,39.586541
15:59:00,25.91,40.67,44.93,39.586524
15:59:01,25.89,40.57,45.77,39.586521
15:59:02,25.89,40.73,40.43,39.586516
15:59:03,25.89,40.81,43.25,39.586508
