"t","Ta","To","To2","T"
14:08:06,23.83,7.13,12.15,4.656086
14:08:07,23.81,7.01,15.37,4.656037
14:08:08,23.81,6.99,14.13,4.655993
14:08:09,23.81,6.83,15.85,4.655949
14:08:10,23.81,7.27,12.35,4.655914
14:08:11,23.81,7.09,14.67,4.655881
14:08:12,23.77,6.99,14.65,4.655862
14:08:13,23.85,7.35,11.55,4.655844
14:08:14,23.81,7.21,14.45,4.65583
14:08:15,23.81,7.07,16.27,4.655829
14:08:16,23.83,6.97,14.39,4.655838
14:08:17,23.83,7.19,15.01,4.655855
14:08:18,23.83,7.03,15.51,4.655867
14:08:19,23.81,6.97,15.37,4.655877
14:08:20,23.83,7.15,13.87,4.655898
14:08:21,23.81,7.09,15.21,4.655905
14:08:22,23.85,7.25,14.21,4.655932
14:08:23,23.85,7.07,13.03,4.655963
14:08:24,23.83,7.25,12.97,4.655991
14:08:25,23.81,6.97,13.21,4.656017
14:08:26,23.83,7.25,14.65,4.656039
14:08:27,23.83,7.21,14.49,4.656084
14:08:28,23.79,6.97,14.69,4.656125
14:08:29,23.83,7.11,15.25,4.656164
14:08:30,23.81,6.99,14.79,4.656215
14:08:31,23.83,7.15,13.49,4.656252
14:08:32,23.83,7.23,15.43,4.656295
14:08:33,23.83,7.03,15.81,4.656336
14:08:34,23.77,6.93,14.25,4.656377
14:08:35,23.83,7.03,14.51,4.656417
14:08:36,23.81,7.19,13.11,4.656461
14:08:37,23.77,7.21,13.69,4.6565
14:08:38,23.83,7.17,13.09,4.656544
14:08:39,23.81,7.05,12.45,4.656587
14:08:40,23.79,7.21,12.93,4.656631
14:08:41,23.79,6.83,16.79,4.656682
14:08:42,23.83,7.11,12.01,4.65673
14:08:43,23.85,7.15,13.61,4.65678
14:08:44,23.83,7.19,11.77,4.656842
14:08:45,23.83,7.21,13.83,4.656897
14:08:46,23.81,6.89,13.57,4.656948
14:08:47,23.85,7.05,12.67,4.657007
14:08:48,23.81,7.03,13.71,4.657073
14:08:49,23.77,6.95,13.55,4.657143
14:08:50,23.81,6.99,13.81,4.657217
14:08:51,23.83,6.59,16.01,4.657287
14:08:52,23.79,7.23,12.03,4.657361
14:08:53,23.81,7.07,15.47,4.657439
14:08:54,23.81,7.13,14.21,4.657513
14:08:55,23.81,7.23,12.89,4.657576
14:08:56,23.79,7.17,14.81,4.65765
14:08:57,23.79,7.23,13.47,4.657707
14:08:58,23.79,6.99,13.21,4.657765
14:08:59,23.77,6.89,14.65,4.657815
14:09:00,23.81,7.15,13.21,4.657865
14:09:01,23.79,6.93,13.45,4.657926
14:09:02,23.79,7.19,11.33,4.657981
14:09:03,23.77,7.29,11.27,4.658044
14:09:04,23.79,6.73,15.91,4.658104
14:09:05,23.77,7.13,12.25,4.658154
14:09:06,23.77,6.93,14.67,4.65821
14:09:07,23.81,7.03,13.99,4.658271
14:09:08,23.75,6.85,14.83,4.658322
14:09:09,23.81,7.33,12.33,4.658375
