"t","Ta","To","To2","T"
15:35:15,23.59,26.27,24.43,24.612739
15:35:16,23.59,26.19,24.97,24.612753
15:35:17,23.57,26.33,24.75,24.612779
15:35:18,23.59,26.29,24.81,24.612791
15:35:19,23.57,26.27,24.47,24.612818
15:35:20,23.53,26.27,24.49,24.612826
15:35:21,23.53,26.21,24.61,24.612846
15:35:22,23.55,26.27,24.33,24.612868
15:35:23,23.57,26.25,24.75,24.612885
15:35:24,23.57,26.27,24.47,24.612899
15:35:25,23.57,26.21,24.69,24.612908
15:35:26,23.55,26.21,24.55,24.612935
15:35:27,23.57,26.17,25.17,24.612949
15:35:28,23.57,26.17,24.73,24.612962
15:35:29,23.57,26.27,24.59,24.612969
15:35:30,23.59,26.31,24.89,24.612978
15:35:31,23.59,26.25,25.17,24.612993
15:35:32,23.59,26.25,24.73,24.61301
15:35:33,23.57,26.29,24.55,24.61302
15:35:34,23.59,26.21,25.21,24.613019
15:35:35,23.55,26.21,24.83,24.613025
15:35:36,23.61,26.27,24.69,24.613015
15:35:37,23.59,26.17,25.03,24.613011
15:35:38,23.57,26.23,24.91,24.613003
15:35:39,23.57,26.21,24.93,24.612999
15:35:40,23.55,26.25,24.61,24.612996
15:35:41,23.59,26.25,24.83,24.61299
15:35:42,23.53,26.17,24.85,24.612979
15:35:44,23.53,26.15,24.67,24.612947
15:35:46,23.53,26.25,25.03,24.612939
15:35:47,23.55,26.31,24.71,24.612911
15:35:48,23.57,26.17,24.35,24.6129
15:35:49,23.57,26.23,24.81,24.612878
15:35:50,23.61,26.27,24.97,24.612867
15:35:51,23.53,26.13,25.25,24.612848
15:35:52,23.55,26.27,25.03,24.612832
15:35:53,23.53,26.31,24.87,24.612821
15:35:54,23.57,26.21,24.77,24.61279
15:35:55,23.55,26.23,24.97,24.612782
15:35:56,23.53,26.19,24.83,24.61276
15:35:57,23.57,26.17,25.13,24.61274
15:35:58,23.57,26.31,24.79,24.612714
15:35:59,23.53,26.17,25.11,24.612703
15:36:00,23.59,26.27,24.91,24.61268
15:36:01,23.55,26.27,24.77,24.61266
15:36:02,23.57,26.27,24.95,24.612637
15:36:03,23.53,26.15,25.13,24.612626
15:36:04,23.53,26.25,24.79,24.612602
15:36:05,23.55,26.31,24.87,24.612581
15:36:06,23.57,26.25,24.81,24.61256
15:36:07,23.55,26.27,25.07,24.612543
15:36:08,23.53,26.23,24.91,24.612519
15:36:09,23.55,26.21,24.95,24.612502
15:36:10,23.53,26.23,25.11,24.612481
15:36:11,23.55,26.19,24.95,24.612466
15:36:12,23.59,26.29,25.11,24.612447
15:36:13,23.57,26.27,25.15,24.612429
15:36:14,23.55,26.25,25.55,24.612402
15:36:15,23.55,26.19,24.99,24.612381
15:36:16,23.55,26.27,25.13,24.612348
15:36:17,23.57,26.25,24.97,24.612336
15:36:18,23.55,26.23,25.07,24.612313
15:36:19,23.53,26.15,25.03,24.612295
15:36:20,23.53,26.27,25.07,24.612271
15:36:21,23.57,26.23,25.27,24.612247
15:36:22,23.55,26.21,24.83,24.612216
