"t","Ta","To","To2","T"
15:26:27,23.69,26.25,22.89,24.612407
15:26:28,23.75,26.35,22.65,24.612392
15:26:29,23.73,26.27,22.97,24.612363
15:26:30,23.77,26.27,22.49,24.612347
15:26:31,23.75,26.35,22.77,24.612306
15:26:32,23.75,26.21,22.67,24.612296
15:26:33,23.77,26.23,22.81,24.612278
15:26:34,23.73,26.23,22.73,24.612258
15:26:35,23.77,26.27,22.85,24.612239
15:26:36,23.75,26.25,23.01,24.61221
15:26:37,23.73,26.21,23.31,24.612192
15:26:38,23.69,26.19,22.85,24.612177
15:26:39,23.79,26.33,23.13,24.612158
15:26:40,23.75,26.27,23.15,24.612159
15:26:41,23.75,26.27,23.05,24.612145
15:26:42,23.65,26.23,22.81,24.612128
15:26:43,23.77,26.23,23.23,24.612113
15:26:44,23.77,26.31,22.77,24.612098
15:26:45,23.75,26.23,23.51,24.61209
15:26:46,23.75,26.27,23.11,24.612083
15:26:47,23.77,26.19,23.53,24.612069
15:26:48,23.77,26.29,23.07,24.612063
15:26:49,23.75,26.25,23.41,24.612055
15:26:50,23.75,26.23,22.81,24.612054
15:26:51,23.77,26.23,23.59,24.612057
15:26:52,23.77,26.29,23.27,24.612051
15:26:53,23.81,26.27,23.69,24.612048
15:26:54,23.77,26.21,23.11,24.612047
15:26:55,23.73,26.23,23.25,24.612044
15:26:56,23.77,26.29,23.21,24.612049
15:26:57,23.77,26.29,23.53,24.612052
15:26:58,23.75,26.27,23.39,24.612055
15:26:59,23.73,26.31,23.53,24.612048
15:27:00,23.75,26.29,23.95,24.612047
15:27:01,23.79,26.27,24.21,24.612063
15:27:02,23.75,26.27,23.61,24.612059
15:27:03,23.73,26.25,23.47,24.612064
15:27:04,23.77,26.33,23.63,24.612074
15:27:05,23.77,26.35,23.61,24.612075
15:27:06,23.75,26.21,24.27,24.612094
15:27:07,23.73,26.15,23.93,24.612099
15:27:09,23.77,26.21,24.09,24.612112
15:27:11,23.77,26.29,23.81,24.61211
15:27:12,23.77,26.29,23.87,24.61212
15:27:13,23.75,26.27,23.71,24.612125
15:27:14,23.77,26.27,23.89,24.612131
15:27:15,23.77,26.31,23.89,24.612138
15:27:16,23.71,26.25,23.91,24.612145
15:27:17,23.71,26.23,23.65,24.612153
15:27:18,23.73,26.27,23.17,24.612154
15:27:19,23.71,26.31,23.65,24.612164
15:27:20,23.77,26.23,23.77,24.612175
15:27:21,23.75,26.21,23.77,24.612174
15:27:22,23.79,26.31,23.83,24.612186
15:27:23,23.71,26.23,24.01,24.612198
15:27:24,23.59,26.11,24.11,24.612198
15:27:25,23.73,26.23,23.93,24.612199
15:27:26,23.75,26.17,24.09,24.612208
15:27:27,23.75,26.29,23.19,24.612219
15:27:28,23.73,26.27,23.51,24.61223
15:27:29,23.75,26.27,23.83,24.612243
15:27:30,23.73,26.31,23.35,24.612254
15:27:31,23.79,26.27,24.41,24.612257
15:27:32,23.73,26.33,23.71,24.612282
15:27:33,23.79,26.27,23.75,24.612292
